idx,latt,lon,dni
3037,51,-98,969.8571428571428
3038,51,-97,787.3571428571429
3039,51,-96,1540.821428571429
3040,51,-95,1540.821428571429
3041,51,-94,1415.678571428571
3042,51,-93,1415.678571428571
3043,51,-92,1373.095238095238
3044,51,-91,1338.3333333333333
3045,51,-90,1371.357142857143
3046,51,-89,1387.0
3047,51,-88,1426.107142857143
3048,51,-87,1394.821428571429
3049,51,-86,1394.821428571429
3050,51,-85,1394.821428571429
3051,51,-84,1441.75
3052,51,-83,1389.607142857143
3053,51,-82,1368.75
3054,51,-81,1285.321428571429
3055,51,-80,1368.75
3056,51,-79,1368.75
3057,51,-78,1358.321428571429
3058,51,-77,1355.7142857142858
3059,51,-76,1342.678571428571
3060,51,-75,1363.5357142857142
3061,51,-74,1316.607142857143
3062,51,-73,1337.4642857142858
3063,51,-72,1311.392857142857
3064,51,-71,1300.9642857142858
3065,51,-70,1300.9642857142858
3066,51,-69,1285.321428571429
3067,51,-68,1321.821428571429
3068,51,-67,1373.9642857142858
3069,51,-66,1384.392857142857
3070,51,-65,1415.678571428571
3071,51,-64,1452.178571428571
3072,51,-63,1405.25
3073,51,-62,1381.7857142857142
3074,51,-61,1151.4880952380952
3075,51,-60,297.2142857142857
3076,51,-59,109.5
3077,51,-58,917.7142857142856
3078,51,-57,192.92857142857144
3079,51,-56,0.0
3080,51,-55,0.0
3081,51,-54,0.0
3082,51,-53,0.0
3083,51,-52,0.0
3084,51,-51,0.0
3085,51,-50,0.0
3086,51,-49,0.0
3087,51,-48,0.0
3088,51,-47,0.0
3089,51,-46,0.0
3090,51,-45,0.0
3091,51,-44,0.0
3092,51,-43,0.0
3093,51,-42,0.0
3094,51,-41,0.0
3095,51,-40,0.0
3096,51,-39,0.0
3097,51,-38,0.0
3098,51,-37,0.0
3099,51,-36,0.0
3100,51,-35,0.0
3101,51,-34,0.0
3102,51,-33,0.0
3103,51,-32,0.0
3104,51,-31,0.0
3105,51,-30,0.0
3106,51,-29,0.0
3107,51,-28,0.0
3108,51,-27,0.0
3109,51,-26,0.0
3110,51,-25,0.0
3111,51,-24,0.0
3112,51,-23,0.0
3113,51,-22,0.0
3114,51,-21,0.0
3115,51,-20,0.0
3116,51,-19,0.0
3117,51,-18,0.0
3118,51,-17,0.0
3119,51,-16,49.970238095238095
3120,51,-15,0.0
3121,51,-14,0.0
3122,51,-13,0.0
3123,51,-12,0.0
3124,51,-11,0.0
3125,51,-10,0.0
3126,51,-9,0.0
3127,51,-8,0.0
3128,51,-7,0.0
3129,51,-6,211.17857142857144
3130,51,-5,625.7142857142857
3131,51,-4,482.32142857142856
3132,51,-3,550.1071428571429
3133,51,-2,432.7857142857143
3134,51,-1,421.4880952380952
3135,51,0,258.10714285714283
3136,51,1,758.6785714285714
3137,51,2,922.9285714285714
3138,51,3,982.8928571428572
3139,51,4,941.1785714285714
3140,51,5,847.3214285714286
3141,51,6,977.6785714285714
3142,51,7,930.75
3143,51,8,982.8928571428572
3144,51,9,962.0357142857144
3145,51,10,988.1071428571428
3146,51,11,988.1071428571428
3147,51,12,946.3928571428572
3148,51,13,925.5357142857144
3149,51,14,877.7380952380952
3150,51,15,956.8214285714286
3151,51,16,962.0357142857144
3152,51,17,1003.75
3153,51,18,1003.75
3154,51,19,1003.75
3155,51,20,1003.75
3156,51,21,1003.75
3157,51,22,1003.75
3158,51,23,946.3928571428572
3159,51,24,1003.75
3160,51,25,1003.75
3161,51,26,1003.75
3162,51,27,1003.75
3163,51,28,1029.821428571429
3164,51,29,1016.7857142857144
3165,51,30,1175.821428571429
3166,51,31,1186.25
3167,51,32,1186.25
3168,51,33,1170.607142857143
3169,51,34,1097.607142857143
3170,51,35,1139.321428571429
3171,51,36,1149.75
3172,51,37,1186.25
3173,51,38,1186.25
3174,51,39,1186.25
3175,51,40,1186.25
3176,51,41,1186.25
3177,51,42,1186.25
3178,51,43,1186.25
3179,51,44,1229.702380952381
3180,51,45,1306.178571428571
3181,51,46,1295.75
3182,51,47,1337.4642857142858
3183,51,48,1264.4642857142858
3184,51,49,1321.821428571429
3185,51,50,1368.75
3186,51,51,1368.75
3187,51,52,1368.75
3188,51,53,1280.107142857143
3189,51,54,1254.0357142857142
3190,51,55,1254.0357142857142
3191,51,56,1227.9642857142858
3192,51,57,1201.892857142857
3193,51,58,1269.678571428571
3194,51,59,1247.0833333333333
3195,51,60,1280.107142857143
3196,51,61,1353.107142857143
3197,51,62,1368.75
3198,51,63,1368.75
3199,51,64,1368.75
3200,51,65,1368.75
3201,51,66,1358.321428571429
3202,51,67,1337.4642857142858
3203,51,68,1321.821428571429
3204,51,69,1332.25
3205,51,70,1337.4642857142858
3206,51,71,1327.0357142857142
3207,51,72,1311.392857142857
3208,51,73,1306.178571428571
3209,51,74,1242.7380952380952
3210,51,75,1347.892857142857
3211,51,76,1358.321428571429
3212,51,77,1368.75
3213,51,78,1368.75
3214,51,79,1254.0357142857142
3215,51,80,1259.25
3216,51,81,1254.0357142857142
3217,51,82,1222.75
3218,51,83,1191.4642857142858
3219,51,84,1264.4642857142858
3220,51,85,1259.25
3221,51,86,1196.678571428571
3222,51,87,1212.321428571429
3223,51,88,1254.0357142857142
3224,51,89,1303.571428571429
3225,51,90,1400.0357142857142
3226,51,91,1394.821428571429
3227,51,92,1280.107142857143
3228,51,93,1337.4642857142858
3229,51,94,1405.25
3230,51,95,1410.4642857142858
3231,51,96,1274.892857142857
3232,51,97,1217.5357142857142
3233,51,98,1473.0357142857142
3234,51,99,1634.678571428571
3235,51,100,1785.892857142857
3236,51,101,1791.107142857143
3237,51,102,1905.821428571429
3238,51,103,1681.607142857143
3239,51,104,1577.321428571429
3240,51,105,1780.678571428571
3241,51,106,1744.178571428571
3242,51,107,1592.9642857142858
3243,51,108,1540.821428571429
3244,51,109,1519.9642857142858
3245,51,110,1519.9642857142858
3246,51,111,1551.25
3247,51,112,1692.0357142857142
3248,51,113,1765.0357142857142
3249,51,114,1900.607142857143
3250,51,115,1874.5357142857144
3251,51,116,1832.821428571429
3252,51,117,1806.75
3253,51,118,1780.678571428571
3254,51,119,1803.2738095238096
3255,51,120,1665.9642857142858
3256,51,121,1671.178571428571
3257,51,122,1712.892857142857
3258,51,123,1702.4642857142858
3259,51,124,1759.821428571429
3260,51,125,1733.75
3261,51,126,1838.0357142857144
3262,51,127,1796.321428571429
3263,51,128,1634.678571428571
3264,51,129,1556.4642857142858
3265,51,130,1514.75
3266,51,131,1473.0357142857142
3267,51,132,1431.321428571429
3268,51,133,1363.5357142857142
3269,51,134,1138.452380952381
3270,51,135,1295.75
3271,51,136,1332.25
3272,51,137,1342.678571428571
3273,51,138,1217.5357142857142
3274,51,139,1264.4642857142858
3275,51,140,385.8571428571428
3276,51,141,0.0
3277,51,142,1139.321428571429
3278,51,143,505.7857142857143
3279,51,144,0.0
3280,51,145,0.0
3281,51,146,0.0
3282,51,147,0.0
3283,51,148,0.0
3284,51,149,254.19642857142856
3285,51,150,0.0
3286,51,151,0.0
3287,51,152,0.0
3288,51,153,0.0
3289,51,154,0.0
3290,51,155,73.0
3291,51,156,49.535714285714285
3292,51,157,28.678571428571427
3293,51,158,0.0
3294,51,159,0.0
3295,51,160,0.0
3296,51,161,0.0
3297,51,162,0.0
3298,51,163,0.0
3299,51,164,0.0
3300,50,-165,0.0
3301,50,-164,0.0
3302,50,-163,0.0
3303,50,-162,0.0
3304,50,-161,0.0
3305,50,-160,0.0
3306,50,-159,0.0
3307,50,-158,0.0
3308,50,-157,0.0
3309,50,-156,0.0
3310,50,-155,0.0
3311,50,-154,0.0
3312,50,-153,0.0
3313,50,-152,0.0
3314,50,-151,0.0
3315,50,-150,0.0
3316,50,-149,0.0
3317,50,-148,0.0
3318,50,-147,0.0
3319,50,-146,0.0
3320,50,-145,0.0
3321,50,-144,0.0
3322,50,-143,0.0
3323,50,-142,0.0
3324,50,-141,0.0
3325,50,-140,0.0
3326,50,-139,0.0
3327,50,-138,0.0
3328,50,-137,0.0
3329,50,-136,169.46428571428572
3330,50,-135,0.0
3331,50,-134,0.0
3332,50,-133,0.0
3333,50,-132,0.0
3334,50,-131,0.0
3335,50,-130,0.0
3336,50,-129,0.0
3337,50,-128,177.28571428571428
3338,50,-127,722.1785714285714
3339,50,-126,967.25
3340,50,-125,586.6071428571429
3341,50,-124,779.5357142857143
3342,50,-123,938.5714285714286
3343,50,-122,1051.547619047619
3344,50,-121,1525.178571428571
3345,50,-120,1452.178571428571
3346,50,-119,1207.107142857143
3347,50,-118,1061.107142857143
3348,50,-117,1191.4642857142858
3349,50,-116,1274.892857142857
3350,50,-115,1608.607142857143
3351,50,-114,1905.821428571429
3352,50,-113,1858.892857142857
3353,50,-112,1848.4642857142856
3354,50,-111,1832.821428571429
3355,50,-110,1822.392857142857
3356,50,-109,1775.4642857142858
3357,50,-108,1733.75
3358,50,-107,1733.75
3359,50,-106,1759.821428571429
3360,50,-105,1733.75
3361,50,-104,1733.75
3362,50,-103,1733.75
3363,50,-102,1728.5357142857142
3364,50,-101,1733.75
3365,50,-100,1660.75
3366,50,-99,1467.821428571429
3367,50,-98,1598.178571428571
3368,50,-97,1551.25
3369,50,-96,1535.607142857143
3370,50,-95,1551.25
3371,50,-94,1514.75
3372,50,-93,1441.75
3373,50,-92,1433.928571428571
3374,50,-91,1516.4880952380952
3375,50,-90,573.5714285714286
3376,50,-89,860.3571428571429
3377,50,-88,1436.5357142857142
3378,50,-87,1389.607142857143
3379,50,-86,1368.75
3380,50,-85,1368.75
3381,50,-84,1368.75
3382,50,-83,1368.75
3383,50,-82,1368.75
3384,50,-81,1368.75
3385,50,-80,1368.75
3386,50,-79,1368.75
3387,50,-78,1368.75
3388,50,-77,1360.059523809524
3389,50,-76,1347.0238095238096
3390,50,-75,1363.5357142857142
3391,50,-74,1347.892857142857
3392,50,-73,1327.0357142857142
3393,50,-72,1321.821428571429
3394,50,-71,1358.321428571429
3395,50,-70,1347.892857142857
3396,50,-69,1277.5
3397,50,-68,513.6071428571429
3398,50,-67,0.0
3399,50,-66,0.0
3400,50,-65,229.42857142857144
3401,50,-64,542.2857142857143
3402,50,-63,234.6428571428572
3403,50,-62,56.48809523809524
3404,50,-61,0.0
3405,50,-60,0.0
3406,50,-59,714.3571428571429
3407,50,-58,889.0357142857143
3408,50,-57,385.8571428571428
3409,50,-56,119.92857142857144
3410,50,-55,101.67857142857144
3411,50,-54,0.0
3412,50,-53,0.0
3413,50,-52,0.0
3414,50,-51,0.0
3415,50,-50,0.0
3416,50,-49,0.0
3417,50,-48,0.0
3418,50,-47,0.0
3419,50,-46,0.0
3420,50,-45,0.0
3421,50,-44,0.0
3422,50,-43,0.0
3423,50,-42,0.0
3424,50,-41,0.0
3425,50,-40,0.0
3426,50,-39,0.0
3427,50,-38,0.0
3428,50,-37,0.0
3429,50,-36,0.0
3430,50,-35,0.0
3431,50,-34,0.0
3432,50,-33,0.0
3433,50,-32,0.0
3434,50,-31,0.0
3435,50,-30,0.0
3436,50,-29,0.0
3437,50,-28,0.0
3438,50,-27,0.0
3439,50,-26,0.0
3440,50,-25,0.0
3441,50,-24,0.0
3442,50,-23,0.0
3443,50,-22,0.0
3444,50,-21,0.0
3445,50,-20,0.0
3446,50,-19,0.0
3447,50,-18,0.0
3448,50,-17,0.0
3449,50,-16,30.416666666666668
3450,50,-15,0.0
3451,50,-14,0.0
3452,50,-13,0.0
3453,50,-12,0.0
3454,50,-11,0.0
3455,50,-10,0.0
3456,50,-9,0.0
3457,50,-8,0.0
3458,50,-7,0.0
3459,50,-6,75.60714285714286
3460,50,-5,0.0
3461,50,-4,0.0
3462,50,-3,172.07142857142858
3463,50,-2,172.07142857142858
3464,50,-1,286.7857142857143
3465,50,0,774.3214285714286
3466,50,1,1003.75
3467,50,2,1003.75
3468,50,3,962.0357142857144
3469,50,4,930.75
3470,50,5,800.3928571428571
3471,50,6,988.1071428571428
3472,50,7,993.3214285714286
3473,50,8,1003.75
3474,50,9,1003.75
3475,50,10,1003.75
3476,50,11,941.1785714285714
3477,50,12,988.1071428571428
3478,50,13,1003.75
3479,50,14,995.059523809524
3480,50,15,988.1071428571428
3481,50,16,941.1785714285714
3482,50,17,904.6785714285714
3483,50,18,920.3214285714286
3484,50,19,935.9642857142856
3485,50,20,962.0357142857144
3486,50,21,982.8928571428572
3487,50,22,967.25
3488,50,23,1003.75
3489,50,24,1003.75
3490,50,25,1003.75
3491,50,26,1019.3928571428572
3492,50,27,1102.821428571429
3493,50,28,1181.0357142857142
3494,50,29,1177.559523809524
3495,50,30,1186.25
3496,50,31,1186.25
3497,50,32,1186.25
3498,50,33,1186.25
3499,50,34,1186.25
3500,50,35,1175.821428571429
3501,50,36,1181.0357142857142
3502,50,37,1128.892857142857
3503,50,38,1134.107142857143
3504,50,39,1134.107142857143
3505,50,40,1186.25
3506,50,41,1186.25
3507,50,42,1217.5357142857142
3508,50,43,1290.5357142857142
3509,50,44,1333.9880952380952
3510,50,45,1368.75
3511,50,46,1259.25
3512,50,47,1306.178571428571
3513,50,48,1327.0357142857142
3514,50,49,1368.75
3515,50,50,1368.75
3516,50,51,1368.75
3517,50,52,1368.75
3518,50,53,1368.75
3519,50,54,1368.75
3520,50,55,1368.75
3521,50,56,1368.75
3522,50,57,1368.75
3523,50,58,1368.75
3524,50,59,1351.3690476190477
3525,50,60,1368.75
3526,50,61,1368.75
3527,50,62,1368.75
3528,50,63,1368.75
3529,50,64,1368.75
3530,50,65,1368.75
3531,50,66,1368.75
3532,50,67,1368.75
3533,50,68,1363.5357142857142
3534,50,69,1368.75
3535,50,70,1368.75
3536,50,71,1368.75
3537,50,72,1368.75
3538,50,73,1368.75
3539,50,74,1342.678571428571
3540,50,75,1379.178571428571
3541,50,76,1358.321428571429
3542,50,77,1368.75
3543,50,78,1368.75
3544,50,79,1368.75
3545,50,80,1368.75
3546,50,81,1368.75
3547,50,82,1373.9642857142858
3548,50,83,1321.821428571429
3549,50,84,1196.678571428571
3550,50,85,1181.0357142857142
3551,50,86,1050.678571428571
3552,50,87,1264.4642857142858
3553,50,88,1749.392857142857
3554,50,89,1733.75
3555,50,90,1754.607142857143
3556,50,91,1639.892857142857
3557,50,92,1603.392857142857
3558,50,93,1572.107142857143
3559,50,94,1572.107142857143
3560,50,95,1592.9642857142858
3561,50,96,1530.392857142857
3562,50,97,1587.75
3563,50,98,1681.607142857143
3564,50,99,1785.892857142857
3565,50,100,1785.892857142857
3566,50,101,1785.892857142857
3567,50,102,1785.892857142857
3568,50,103,1827.607142857143
3569,50,104,1825.0
3570,50,105,1759.821428571429
3571,50,106,1765.0357142857142
3572,50,107,1556.4642857142858
3573,50,108,1514.75
3574,50,109,1608.607142857143
3575,50,110,1671.178571428571
3576,50,111,1879.75
3577,50,112,1968.392857142857
3578,50,113,1994.4642857142856
3579,50,114,1994.4642857142856
3580,50,115,1999.678571428572
3581,50,116,2030.9642857142856
3582,50,117,2004.892857142857
3583,50,118,1926.678571428572
3584,50,119,1794.5833333333333
3585,50,120,1681.607142857143
3586,50,121,1702.4642857142858
3587,50,122,1728.5357142857142
3588,50,123,1749.392857142857
3589,50,124,1754.607142857143
3590,50,125,1728.5357142857142
3591,50,126,1738.9642857142858
3592,50,127,1744.178571428571
3593,50,128,1504.321428571429
3594,50,129,1530.392857142857
3595,50,130,1551.25
3596,50,131,1546.0357142857142
3597,50,132,1446.9642857142858
3598,50,133,1473.0357142857142
3599,50,134,1386.1309523809523
3600,50,135,1436.5357142857142
3601,50,136,1389.607142857143
3602,50,137,1212.321428571429
3603,50,138,1175.821428571429
3604,50,139,1379.178571428571
3605,50,140,312.85714285714283
3606,50,141,0.0
3607,50,142,1196.678571428571
3608,50,143,1022.0
3609,50,144,0.0
3610,50,145,0.0
3611,50,146,0.0
3612,50,147,0.0
3613,50,148,0.0
3614,50,149,169.46428571428572
3615,50,150,0.0
3616,50,151,0.0
3617,50,152,0.0
3618,50,153,0.0
3619,50,154,18.25
3620,50,155,31.285714285714285
3621,50,156,0.0
3622,50,157,0.0
3623,50,158,0.0
3624,50,159,0.0
3625,50,160,0.0
3626,50,161,0.0
3627,50,162,0.0
3628,50,163,0.0
3629,50,164,0.0
3630,49,-165,0.0
3631,49,-164,0.0
3632,49,-163,0.0
3633,49,-162,0.0
3634,49,-161,0.0
3635,49,-160,0.0
3636,49,-159,0.0
3637,49,-158,0.0
3638,49,-157,0.0
3639,49,-156,0.0
3640,49,-155,0.0
3641,49,-154,0.0
3642,49,-153,0.0
3643,49,-152,0.0
3644,49,-151,0.0
3645,49,-150,0.0
3646,49,-149,0.0
3647,49,-148,0.0
3648,49,-147,0.0
3649,49,-146,0.0
3650,49,-145,0.0
3651,49,-144,0.0
3652,49,-143,0.0
3653,49,-142,0.0
3654,49,-141,0.0
3655,49,-140,0.0
3656,49,-139,0.0
3657,49,-138,0.0
3658,49,-137,0.0
3659,49,-136,169.46428571428572
3660,49,-135,0.0
3661,49,-134,0.0
3662,49,-133,0.0
3663,49,-132,0.0
3664,49,-131,0.0
3665,49,-130,0.0
3666,49,-129,0.0
3667,49,-128,0.0
3668,49,-127,0.0
3669,49,-126,192.92857142857144
3670,49,-125,701.3214285714286
3671,49,-124,518.8214285714286
3672,49,-123,727.3928571428571
3673,49,-122,977.6785714285714
3674,49,-121,1325.297619047619
3675,49,-120,1796.321428571429
3676,49,-119,1535.607142857143
3677,49,-118,1295.75
3678,49,-117,1248.821428571429
3679,49,-116,1295.75
3680,49,-115,1290.5357142857142
3681,49,-114,1718.107142857143
3682,49,-113,2010.107142857143
3683,49,-112,2015.321428571429
3684,49,-111,1900.607142857143
3685,49,-110,1890.178571428572
3686,49,-109,1884.9642857142856
3687,49,-108,1848.4642857142856
3688,49,-107,1820.654761904762
3689,49,-106,1877.142857142857
3690,49,-105,1848.4642857142856
3691,49,-104,1838.0357142857144
3692,49,-103,1838.0357142857144
3693,49,-102,1848.4642857142856
3694,49,-101,1759.821428571429
3695,49,-100,1838.0357142857144
3696,49,-99,1712.892857142857
3697,49,-98,1473.0357142857142
3698,49,-97,1473.0357142857142
3699,49,-96,1535.607142857143
3700,49,-95,1488.678571428571
3701,49,-94,1473.0357142857142
3702,49,-93,1519.9642857142858
3703,49,-92,1481.7261904761904
3704,49,-91,1546.904761904762
3705,49,-90,862.9642857142857
3706,49,-89,268.5357142857143
3707,49,-88,417.1428571428572
3708,49,-87,1027.2142857142858
3709,49,-86,1368.75
3710,49,-85,1368.75
3711,49,-84,1368.75
3712,49,-83,1368.75
3713,49,-82,1368.75
3714,49,-81,1368.75
3715,49,-80,1368.75
3716,49,-79,1368.75
3717,49,-78,1342.678571428571
3718,49,-77,1368.75
3719,49,-76,1351.3690476190477
3720,49,-75,1358.321428571429
3721,49,-74,1358.321428571429
3722,49,-73,1327.0357142857142
3723,49,-72,1269.678571428571
3724,49,-71,1324.428571428571
3725,49,-70,693.5
3726,49,-69,693.5
3727,49,-68,1027.2142857142858
3728,49,-67,1327.0357142857142
3729,49,-66,1199.2857142857142
3730,49,-65,106.89285714285714
3731,49,-64,0.0
3732,49,-63,0.0
3733,49,-62,0.0
3734,49,-61,0.0
3735,49,-60,372.82142857142856
3736,49,-59,1032.428571428571
3737,49,-58,1170.607142857143
3738,49,-57,1160.178571428571
3739,49,-56,1097.607142857143
3740,49,-55,573.5714285714286
3741,49,-54,28.678571428571427
3742,49,-53,0.0
3743,49,-52,0.0
3744,49,-51,0.0
3745,49,-50,0.0
3746,49,-49,0.0
3747,49,-48,0.0
3748,49,-47,0.0
3749,49,-46,0.0
3750,49,-45,0.0
3751,49,-44,0.0
3752,49,-43,0.0
3753,49,-42,0.0
3754,49,-41,0.0
3755,49,-40,0.0
3756,49,-39,0.0
3757,49,-38,0.0
3758,49,-37,0.0
3759,49,-36,0.0
3760,49,-35,0.0
3761,49,-34,0.0
3762,49,-33,0.0
3763,49,-32,0.0
3764,49,-31,0.0
3765,49,-30,0.0
3766,49,-29,0.0
3767,49,-28,0.0
3768,49,-27,0.0
3769,49,-26,0.0
3770,49,-25,0.0
3771,49,-24,0.0
3772,49,-23,0.0
3773,49,-22,0.0
3774,49,-21,0.0
3775,49,-20,0.0
3776,49,-19,0.0
3777,49,-18,0.0
3778,49,-17,0.0
3779,49,-16,30.416666666666668
3780,49,-15,0.0
3781,49,-14,0.0
3782,49,-13,0.0
3783,49,-12,0.0
3784,49,-11,0.0
3785,49,-10,0.0
3786,49,-9,0.0
3787,49,-8,0.0
3788,49,-7,0.0
3789,49,-6,119.92857142857144
3790,49,-5,453.6428571428572
3791,49,-4,458.8571428571428
3792,49,-3,544.8928571428571
3793,49,-2,1003.75
3794,49,-1,995.059523809524
3795,49,0,1014.1785714285714
3796,49,1,1040.25
3797,49,2,1019.3928571428572
3798,49,3,1123.678571428571
3799,49,4,1019.3928571428572
3800,49,5,1045.4642857142858
3801,49,6,972.4642857142856
3802,49,7,982.8928571428572
3803,49,8,1035.0357142857142
3804,49,9,1024.607142857143
3805,49,10,1050.678571428571
3806,49,11,1055.892857142857
3807,49,12,998.5357142857144
3808,49,13,946.3928571428572
3809,49,14,938.5714285714286
3810,49,15,993.3214285714286
3811,49,16,1029.821428571429
3812,49,17,1087.178571428571
3813,49,18,1081.9642857142858
3814,49,19,1029.821428571429
3815,49,20,1055.892857142857
3816,49,21,993.3214285714286
3817,49,22,1003.75
3818,49,23,951.6071428571428
3819,49,24,1014.1785714285714
3820,49,25,1076.75
3821,49,26,1050.678571428571
3822,49,27,1144.5357142857142
3823,49,28,1181.0357142857142
3824,49,29,1177.559523809524
3825,49,30,1186.25
3826,49,31,1186.25
3827,49,32,1186.25
3828,49,33,1186.25
3829,49,34,1196.678571428571
3830,49,35,1207.107142857143
3831,49,36,1191.4642857142858
3832,49,37,1186.25
3833,49,38,1186.25
3834,49,39,1066.321428571429
3835,49,40,1191.4642857142858
3836,49,41,1264.4642857142858
3837,49,42,1321.821428571429
3838,49,43,1347.892857142857
3839,49,44,1320.952380952381
3840,49,45,1337.4642857142858
3841,49,46,1290.5357142857142
3842,49,47,1363.5357142857142
3843,49,48,1368.75
3844,49,49,1368.75
3845,49,50,1368.75
3846,49,51,1363.5357142857142
3847,49,52,1368.75
3848,49,53,1368.75
3849,49,54,1368.75
3850,49,55,1363.5357142857142
3851,49,56,1368.75
3852,49,57,1368.75
3853,49,58,1368.75
3854,49,59,1351.3690476190477
3855,49,60,1368.75
3856,49,61,1394.821428571429
3857,49,62,1373.9642857142858
3858,49,63,1415.678571428571
3859,49,64,1368.75
3860,49,65,1384.392857142857
3861,49,66,1400.0357142857142
3862,49,67,1389.607142857143
3863,49,68,1436.5357142857142
3864,49,69,1436.5357142857142
3865,49,70,1483.4642857142858
3866,49,71,1499.107142857143
3867,49,72,1525.178571428571
3868,49,73,1525.178571428571
3869,49,74,1512.142857142857
3870,49,75,1546.0357142857142
3871,49,76,1540.821428571429
3872,49,77,1488.678571428571
3873,49,78,1473.0357142857142
3874,49,79,1436.5357142857142
3875,49,80,1446.9642857142858
3876,49,81,1384.392857142857
3877,49,82,1368.75
3878,49,83,1441.75
3879,49,84,1499.107142857143
3880,49,85,1467.821428571429
3881,49,86,1405.25
3882,49,87,1358.321428571429
3883,49,88,1566.892857142857
3884,49,89,1690.297619047619
3885,49,90,1702.4642857142858
3886,49,91,1811.9642857142856
3887,49,92,1811.9642857142856
3888,49,93,1864.107142857143
3889,49,94,1926.678571428572
3890,49,95,1848.4642857142856
3891,49,96,1702.4642857142858
3892,49,97,1660.75
3893,49,98,1660.75
3894,49,99,1692.0357142857142
3895,49,100,1817.178571428572
3896,49,101,1963.178571428572
3897,49,102,2020.5357142857144
3898,49,103,1968.392857142857
3899,49,104,1981.428571428572
3900,49,105,1942.321428571429
3901,49,106,1801.5357142857144
3902,49,107,1754.607142857143
3903,49,108,1780.678571428571
3904,49,109,1916.25
3905,49,110,1968.392857142857
3906,49,111,1952.75
3907,49,112,2030.9642857142856
3908,49,113,2015.321428571429
3909,49,114,1999.678571428572
3910,49,115,2124.8214285714284
3911,49,116,1937.107142857143
3912,49,117,1911.0357142857144
3913,49,118,1895.392857142857
3914,49,119,1733.75
3915,49,120,1718.107142857143
3916,49,121,1723.321428571429
3917,49,122,1754.607142857143
3918,49,123,1801.5357142857144
3919,49,124,1759.821428571429
3920,49,125,1733.75
3921,49,126,1712.892857142857
3922,49,127,1619.0357142857142
3923,49,128,1551.25
3924,49,129,1530.392857142857
3925,49,130,1452.178571428571
3926,49,131,1566.892857142857
3927,49,132,1540.821428571429
3928,49,133,1577.321428571429
3929,49,134,1460.0
3930,49,135,1420.892857142857
3931,49,136,1285.321428571429
3932,49,137,1092.392857142857
3933,49,138,1280.107142857143
3934,49,139,1340.071428571429
3935,49,140,0.0
3936,49,141,62.57142857142857
3937,49,142,696.1071428571429
3938,49,143,0.0
3939,49,144,0.0
3940,49,145,0.0
3941,49,146,0.0
3942,49,147,0.0
3943,49,148,0.0
3944,49,149,169.46428571428572
3945,49,150,0.0
3946,49,151,0.0
3947,49,152,0.0
3948,49,153,0.0
3949,49,154,0.0
3950,49,155,0.0
3951,49,156,0.0
3952,49,157,0.0
3953,49,158,0.0
3954,49,159,0.0
3955,49,160,0.0
3956,49,161,0.0
3957,49,162,0.0
3958,49,163,0.0
3959,49,164,0.0
3960,48,-165,0.0
3961,48,-164,0.0
3962,48,-163,0.0
3963,48,-162,0.0
3964,48,-161,0.0
3965,48,-160,0.0
3966,48,-159,0.0
3967,48,-158,0.0
3968,48,-157,0.0
3969,48,-156,0.0
3970,48,-155,0.0
3971,48,-154,0.0
3972,48,-153,0.0
3973,48,-152,0.0
3974,48,-151,0.0
3975,48,-150,0.0
3976,48,-149,0.0
3977,48,-148,0.0
3978,48,-147,0.0
3979,48,-146,0.0
3980,48,-145,0.0
3981,48,-144,0.0
3982,48,-143,0.0
3983,48,-142,0.0
3984,48,-141,0.0
3985,48,-140,0.0
3986,48,-139,0.0
3987,48,-138,0.0
3988,48,-137,0.0
3989,48,-136,254.19642857142856
3990,48,-135,0.0
3991,48,-134,0.0
3992,48,-133,0.0
3993,48,-132,0.0
3994,48,-131,0.0
3995,48,-130,0.0
3996,48,-129,0.0
3997,48,-128,0.0
3998,48,-127,0.0
3999,48,-126,0.0
4000,48,-125,440.6071428571428
4001,48,-124,1113.25
4002,48,-123,797.7857142857143
4003,48,-122,1207.9761904761904
4004,48,-121,1894.5238095238096
4005,48,-120,1884.9642857142856
4006,48,-119,1775.4642857142858
4007,48,-118,1608.607142857143
4008,48,-117,1410.4642857142858
4009,48,-116,1353.107142857143
4010,48,-115,1426.107142857143
4011,48,-114,1457.392857142857
4012,48,-113,1806.75
4013,48,-112,1791.107142857143
4014,48,-111,1733.75
4015,48,-110,1728.5357142857142
4016,48,-109,1733.75
4017,48,-108,1728.5357142857142
4018,48,-107,1733.75
4019,48,-106,1777.202380952381
4020,48,-105,1733.75
4021,48,-104,1712.892857142857
4022,48,-103,1712.892857142857
4023,48,-102,1728.5357142857142
4024,48,-101,1733.75
4025,48,-100,1733.75
4026,48,-99,1733.75
4027,48,-98,1556.4642857142858
4028,48,-97,1551.25
4029,48,-96,1551.25
4030,48,-95,1551.25
4031,48,-94,1551.25
4032,48,-93,1551.25
4033,48,-92,973.3333333333334
4034,48,-91,247.67857142857144
4035,48,-90,36.5
4036,48,-89,7.821428571428571
4037,48,-88,33.892857142857146
4038,48,-87,185.1071428571429
4039,48,-86,310.25
4040,48,-85,1368.75
4041,48,-84,1368.75
4042,48,-83,1368.75
4043,48,-82,1368.75
4044,48,-81,1373.9642857142858
4045,48,-80,1373.9642857142858
4046,48,-79,1368.75
4047,48,-78,1368.75
4048,48,-77,1368.75
4049,48,-76,1338.3333333333333
4050,48,-75,1368.75
